symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
DZ7L.HA,LEA-FONDS DWS,EUR,LEA-FONDS DWS is an investment fund managed by DWS. It's objective is to create a portfolio of investments that align with a specific strategy. It invests in a variety of assets.,Alternatives,Blend,DWS Investment,HAN,XHAN,
DZ7R.HA,DWS EURO FLEXIZINS NC,EUR,"DWS EURO FLEXIZINS NC is a Euro-denominated flexible interest rate fund managed by DWS. The fund invests in a diversified portfolio of fixed-income securities within the Eurozone, aiming to provide investors with a stable income stream while maintaining flexibility in its investment approach. Its objective is to generate attractive returns in a low-interest-rate environment.",Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
DZ7U.HA,ALLIANZ RENTENFONDS A EUR,EUR,ALLIANZ RENTENFONDS A EUR is a Euro-denominated bond fund managed by Allianz Global Investors. The fund invests primarily in Euro-denominated government and corporate bonds with the aim of generating income and capital appreciation. Its objective is to provide investors with a stable and diversified fixed-income portfolio.,Fixed Income,Corporate Bonds,Allianz Global Investors Fund,HAN,XHAN,
DZ7V.HA,DWS EUROZONE BDS FLEX.LD,EUR,"DWS EUROZONE BDS FLEX.LD is a bond fund focused on the Eurozone, managed by DWS. It has a flexible investment strategy, allowing the fund manager to adjust the portfolio based on market conditions. It aims to achieve attractive returns by investing in a diversified portfolio of Eurozone bonds.",Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
DZ7W.HA,DWS INTER-RENTA LD,EUR,"DWS INTER-RENTA LD is a global bond fund managed by DWS. It invests in a diversified portfolio of bonds from various countries and sectors, aiming to generate income and capital appreciation. The fund's objective is to provide investors with access to the global fixed-income market.",Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
DZ7X.HA,DWS EURO BOND FUND LD,EUR,DWS EURO BOND FUND LD is a bond fund focusing on Euro-denominated bonds managed by DWS. The fund invests primarily in investment-grade Euro bonds. The fund's objective is to achieve attractive returns by investing in a diversified portfolio of Euro-denominated bonds.,Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
DZ7Y.HA,DWS COVERED BOND FUND LD,EUR,DWS COVERED BOND FUND LD is a bond fund specializing in covered bonds managed by DWS. The fund invests primarily in covered bonds issued by European financial institutions. The fund aims to provide investors with a secure and stable income stream by investing in this type of high-quality fixed-income security.,Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
ERD1.HA,BGF-GL DYN.EQU.F.N.A2 USD,EUR,"BGF-GL DYN.EQU.F.N.A2 USD is a fund that employs a dynamic equity investment strategy on a global scale. The fund aims to achieve capital appreciation by investing in a diversified portfolio of equities across different countries and sectors. Its investment approach is designed to be flexible, adjusting allocations based on market conditions and investment opportunities.",Equities,Blend,BlackRock Asset Management,HAN,XHAN,
ERD6.HA,BGF-GBL L.-HOR.EQU. A2EO,EUR,BGF-GBL L.-HOR.EQU. A2EO is a fund that invests in global equities with a long-term investment horizon. The fund aims to achieve capital appreciation by investing in a diversified portfolio of companies around the world. It focuses on identifying companies with strong growth potential and sustainable business models.,Equities,Developed Markets,BlackRock Asset Management,HAN,XHAN,
ERDD.HA,BGF-LATIN AMERICAN NAM.A2,EUR,"BGF-LATIN AMERICAN NAM.A2 is a fund that focuses on investing in Latin American markets, aiming to provide long-term capital growth. The fund typically invests in a diversified portfolio of equities of companies located in Latin America. The fund is managed by BlackRock, a global investment management firm headquartered in New York City.",Equities,Emerging Markets,BlackRock Asset Management,HAN,XHAN,
ERDE.HA,BGF-ASIAN DRAGON NAM.A2,EUR,"BGF-ASIAN DRAGON NAM.A2 is a fund focused on investing in companies in the Asian region, excluding Japan, with a focus on companies demonstrating strong growth potential. The fund aims to achieve long-term capital appreciation by investing in a diversified portfolio of Asian equities. BlackRock, headquartered in New York City, manages the fund.",Equities,Growth,BlackRock Asset Management,HAN,XHAN,
ERDF.HA,BGF-EMERG.EUROPE NAM.A2,EUR,"BGF-EMERG.EUROPE NAM.A2 is a fund dedicated to investing in the emerging markets of Europe, with the goal of achieving long-term capital growth. The fund typically invests in a diverse range of companies located in emerging European nations. BlackRock, a global investment management firm headquartered in New York City, manages the fund.",Equities,Emerging Markets,BlackRock Asset Management,HAN,XHAN,
ERDH.HA,BGF-EUR.SPEC.SIT.A2,EUR,"BGF-EUR.SPEC.SIT.A2 is a fund that focuses on investing in special situations within the European market, aiming for capital appreciation. The fund seeks to identify and capitalize on unique opportunities, such as corporate restructurings, mergers, and other specific events. BlackRock, a global investment management firm based in New York City, manages the fund.",Equities,Growth,BlackRock Asset Management,HAN,XHAN,
ERDK.HA,BGF-SUST.ENERGY NAM. A2,EUR,"BGF-SUST.ENERGY NAM. A2 is a fund that focuses on investing in companies involved in the sustainable energy sector, aiming for long-term capital growth. It seeks to invest in businesses that contribute to cleaner energy sources and technologies. The fund is managed by BlackRock, a global investment management firm headquartered in New York City.",Energy,Growth,BlackRock Asset Management,HAN,XHAN,
ERDL.HA,BGF-SYS.GL SMALLC.A2,EUR,"BGF-SYS.GL SMALLC.A2 is a fund focused on investing in small-capitalization companies globally, aiming for long-term capital growth. The fund uses a systematic investment approach to select and manage its investments. BlackRock, a global investment management firm headquartered in New York City, manages the fund.",Equities,Small Cap,BlackRock Asset Management,HAN,XHAN,
ERDN.HA,BGF-WORLD ENERGY F.NAM.A2,EUR,"BGF-WORLD ENERGY F.NAM.A2 is a fund that invests globally in companies operating in the energy sector, with the objective of achieving long-term capital growth. The fund focuses on companies involved in the exploration, production, and distribution of energy resources. BlackRock, a global investment management firm headquartered in New York City, manages the fund.",Energy,Growth,BlackRock Asset Management,HAN,XHAN,
ERDR.HA,BGF-SUST.ENERGY NA.A2EO,EUR,"BGF-SUST.ENERGY NA.A2EO is a fund focused on investing in companies involved in the sustainable energy sector, aiming to generate long-term capital growth. The fund invests in businesses that focus on renewable energy sources, energy efficiency, and related technologies. BlackRock, a global investment management firm headquartered in New York City, manages this fund.",Energy,Growth,BlackRock Asset Management,HAN,XHAN,
ERDS.HA,BGF-WORLD EN. F.NAM.A2EUR,EUR,"BGF-WORLD EN. F.NAM.A2EUR is a fund that focuses on investing in companies within the global energy sector, aiming for long-term capital appreciation. The fund invests in companies involved in the exploration, production, and distribution of energy resources worldwide. BlackRock, a global investment management firm headquartered in New York City, manages the fund.",Energy,Growth,BlackRock Asset Management,HAN,XHAN,
ERDV.HA,BGF-WLD HEALTHSC.NA.A2EO,EUR,"BGF-WLD HEALTHSC.NA.A2EO is a fund focused on investing in the global healthcare sector, with the aim of achieving long-term capital appreciation. The fund invests in companies involved in various aspects of the healthcare industry, including pharmaceuticals, biotechnology, and medical technology. BlackRock, a global investment management firm headquartered in New York City, manages this fund.",Health Care,Growth,BlackRock Asset Management,HAN,XHAN,
EZT6.HA,ODDO BHF MONEY MKT CR-EUR,EUR,"The ODDO BHF Money Market CR-EUR is a money market fund that invests in short-term, euro-denominated debt instruments. It aims to provide investors with a high degree of capital preservation and liquidity. ODDO BHF Asset Management manages the fund, seeking to generate returns that are competitive with prevailing money market rates.",Cash,Money Market Instruments,,HAN,XHAN,
EZTC.HA,ODDO BHF FRANKF.-E.DR-EUR,EUR,"The ODDO BHF FRANKF.-E.DR-EUR is an equity fund that invests in German stocks. It aims to achieve long-term capital appreciation by selecting companies with strong growth potential. The fund is managed by ODDO BHF Asset Management, located in Frankfurt, Germany.",Alternatives,Growth,Amundi Asset Management,HAN,XHAN,
EZTG.HA,HANNOVERSCHEMEDIUMINVEST,EUR,"The HANNOVERSCHEMEDIUMINVEST is a mixed asset fund managed by Hannoversche Lebensversicherung AG, based in Germany. The fund invests in a diversified portfolio of equities and fixed income securities with a focus on medium-term investments. The aim is to achieve a balance between income and capital growth with a medium risk profile.",Alternatives,Blend,Amundi Asset Management,HAN,XHAN,
EZTJ.HA,HANNOVERSCHEMAXINVEST,EUR,"The HANNOVERSCHEMAXINVEST is a mixed asset fund managed by Hannoversche Lebensversicherung AG, based in Germany. The fund invests in a diversified portfolio of equities and fixed-income instruments with a focus on maximizing returns. The fund aims to achieve capital appreciation over the long term, accepting a higher risk profile.",Alternatives,Blend,Amundi Asset Management,HAN,XHAN,
EZTQ.HA,FMM-FONDS,EUR,"The FMM-FONDS is a fund that invests in a diversified portfolio of assets, including equities, bonds, and real estate. The fund is managed by Frankfurter Verwaltungsgesellschaft für Investmentanlagen mbH (FMM). The investment strategy focuses on generating long-term capital appreciation through active asset allocation.",Alternatives,Blend,Amundi Asset Management,HAN,XHAN,
F1T.HA,FIRST REAL EST. INV. TR.,EUR,"FIRST REAL EST. INV. TR. refers to First Real Estate Investment Trust, a company or fund focused on investing in real estate properties. The REIT generates income through rental revenue and potential capital appreciation from property values. The specific geographic focus and types of properties invested in require further research.",Real Estate,REITs,,HAN,XHAN,
FF94.HA,FPM FDS-STOCK.GE.S./M.C C,EUR,,,,,HAN,XHAN,
FGM2.HA,DWS I.-EO HY CORP. LD,EUR,,,High Yield Bonds,DWS Investment,HAN,XHAN,
FGMD.HA,DWS GLOBAL VALUE INH.LD,EUR,,,Value,DWS Investment,HAN,XHAN,
FGMF.HA,DWS I.-EURO-GOV BONDS LC,EUR,"This is an investment fund focused on Euro government bonds, providing investors with exposure to the fixed income market of Eurozone countries. The fund aims to generate returns by investing in a diversified portfolio of government bonds issued by Eurozone member states. The headquarter location and specific details about the fund's management strategy would require further research.",Fixed Income,Government Bonds,DWS Investment,HAN,XHAN,
FGMG.HA,DWS I.-EURO-GOV BONDS LD,EUR,"This is an investment fund focused on Euro government bonds, aiming for long-duration exposure in the Eurozone fixed income market. The fund seeks to generate returns by investing in government bonds with longer maturities issued by Eurozone member states. The headquarter location and specific management details require further research.",Fixed Income,Government Bonds,DWS Investment,HAN,XHAN,
FGMJ.HA,DWS I.-ESG EO BDS SH. LC,EUR,"This is an investment fund focusing on ESG (Environmental, Social, and Governance) Euro-denominated bonds with a short-term focus. The fund invests in a portfolio of bonds issued by European entities that meet certain ESG criteria. The headquarter location and specific management details require further research.",Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
FGMK.HA,DWS I.-ESG EO BDS SH. LD,EUR,"This is an investment fund focusing on ESG (Environmental, Social, and Governance) Euro-denominated bonds with a short-term focus and a longer duration. The fund invests in a portfolio of bonds issued by European entities that meet certain ESG criteria, seeking higher returns through increased duration. The headquarter location and specific management details require further research.",Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
FGMM.HA,DWS INV.-TOP ASIA NC,EUR,"This is an investment fund focused on top-performing companies in Asia, excluding Japan, with a non-currency hedged approach. The fund aims to generate returns by investing in a concentrated portfolio of high-quality Asian equities. The headquarter location and specific details about the fund's management strategy would require further research.",Alternatives,Emerging Markets,DWS Investment,HAN,XHAN,
FGMY.HA,DWS I.-ESG EO BDS SH. NC,EUR,"This is an investment fund focusing on ESG (Environmental, Social, and Governance) Euro-denominated bonds with a short-term focus and currency hedging. The fund invests in a portfolio of bonds issued by European entities that meet certain ESG criteria, while also managing currency risk. The headquarter location and specific management details require further research.",Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
FGQF.HA,DWS-MERKUR-FONDS 1,EUR,,,,,HAN,XHAN,
FGV1.HA,JH-J.H.LATIN AMER. A2EO,EUR,,,,,HAN,XHAN,
FGVB.HA,JH-J.H.CONT.EUROP.X2EO,EUR,,,,,HAN,XHAN,
FGVH.HA,JH-J.H.CONT.EUROP.A2EO,EUR,,,,,HAN,XHAN,
FGVI.HA,JH-J.H.EMERG.MKTS A2EO,EUR,,,,,HAN,XHAN,
FGVM.HA,JH-J.H.PAN EUROP. A2EO,EUR,,,,,HAN,XHAN,
FGVW.HA,JH-J.H.EMERG.MKTS A2DL,EUR,,,,Janus Henderson,HAN,XHAN,
FGZB.HA,UBS(L)BD-EOCOSU PA,EUR,,,,UBS Asset Management,HAN,XHAN,
FH4G.HA,AXA WLD-EO CR.PL.N.A T,EUR,,,,AXA World Funds,HAN,XHAN,
FH4H.HA,AXA WLD-EO CR.PL.N.A A,EUR,,,,AXA World Funds,HAN,XHAN,
