symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
BBDD.L,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Equity UCITS ETF - USD (dist),GBP,The Sub-Fund seeks to provide returns that correspond with those of the Index by investing primarily in US stocks.,,Large Cap,JPMorgan Asset Management,LSE,XLON,IE00BJK9H753
BBEG.L,JPMorgan ETFs Ireland ICAV - BetaBuilders EUR Government Bond UCITS ETF,EUR,JPMorgan ETFs Ireland ICAV - BetaBuilders EUR Government Bond UCITS ETF is an exchange-traded fund. It seeks to track the performance of an index composed of Eurozone government bonds. The ETF is managed by JPMorgan Asset Management and domiciled in Ireland.,Fixed Income,Government Bonds,JPMorgan Asset Management,LSE,XLON,
BBGE.L,JPMorgan ETFs (Ireland) ICAV BetaBuilders EUR Govt Bond UCITS ETF EUR Acc,GBP,The objective of the Sub-Fund is to provide an exposure to the performance of Euro-denominated bonds that have been issued by governments of Eurozone countries.,Fixed Income,Government Bonds,JPMorgan Asset Management,LSE,XLON,IE00BJK9HD13
BBIL.L,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF USD Acc,USD,The Sub-Fund seeks to provide an exposure to the performance of US Dollardenominated fixed rate government bonds issued by the US Treasury with a maturity of less than one year.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,LSE,XLON,IE00BJK3WF00
BBLL.L,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF USD Acc,GBP,The Sub-Fund seeks to provide an exposure to the performance of US Dollardenominated fixed rate government bonds issued by the US Treasury with a maturity of less than one year.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,LSE,XLON,IE00BJK3WF00
BBM3.L,JPM BetaBuilders US Treasury Bond 0-3 Months UCITS ETF USD Acc,GBP,The Sub-Fund seeks to provide an exposure to the performance of US Dollardenominated fixed rate government bonds issued by the US Treasury with a remaining maturity of less than or equal to three months.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,LSE,XLON,
BBRT.L,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Treasury Bond UCITS ETF,GBP,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Treasury Bond UCITS ETF is an exchange-traded fund. It aims to track the performance of an index composed of US Treasury bonds. The ETF is managed by JPMorgan Asset Management and domiciled in Ireland.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,LSE,XLON,IE00BJK9HH50
BBSU.L,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Equity UCITS ETF - USD (acc),GBP,The Sub-Fund seeks to provide returns that correspond with those of the Index by investing primarily in US stocks.,Equities,Developed Markets,JPMorgan Asset Management,LSE,XLON,IE00BJK9H753
BBTP.L,JPMorgan ETFs (Ireland) ICAV BetaBuilders US Treasury Bond UCITS ETF GBP H Acc,GBP,The objective of the Sub-Fund is to provide an exposure to the performance of US Dollar-denominated fixed rate government bonds issued by the US Treasury.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,LSE,XLON,IE00BK6Q9938
BBTR.L,JPMorgan ETFs (Ireland) ICAV BetaBuilders US Treasury Bond UCITS ETF USD Acc,USD,The objective of the Sub-Fund is to provide an exposure to the performance of US Dollar-denominated fixed rate government bonds issued by the US Treasury.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,LSE,XLON,IE00BJK9HH50
BBUD.L,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Equity UCITS ETF - USD (dist),USD,The Sub-Fund seeks to provide returns that correspond with those of the Index by investing primarily in US stocks.,Equities,Developed Markets,JPMorgan Asset Management,LSE,XLON,IE00BJK9H753
BBUS.L,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Equity UCITS ETF - USD (acc),USD,The Sub-Fund seeks to provide returns that correspond with those of the Index by investing primarily in US stocks.,Equities,Developed Markets,JPMorgan Asset Management,LSE,XLON,IE00BJK9H753
BCCU.L,UBS (Irl) Fund Solutions plc - Bloomberg Commodity CMCI SF UCITS ETF (USD) A-acc,USD,The investment objective of the Fund is to deliver the return of the Reference Index (being UBS Bloomberg BCOM Constant Maturity Commodity Index Total Return).,Commodities,,UBS Asset Management,LSE,XLON,IE00BYYLVH00
BCHN.L,Invesco Elwood Global Blockchain UCITS ETF,USD,"The investment objective of the Fund is to achieve the performance of the ElwoodBlockchain GlobalEquity Index(the ""Reference Index"") less fees, expenses and transaction costs.",Information Technology,,Invesco Investment Management,LSE,XLON,IE00BGBN6P67
BCHS.L,Invesco Markets II PLC - Invesco Elwood Global Blockchain Ucits ETF,GBP,"Invesco Elwood Global Blockchain Ucits ETF is an exchange-traded fund. It aims to track the performance of the Elwood Blockchain Global Equity Index, providing exposure to companies involved in the blockchain technology. The ETF is managed by Invesco Markets II PLC and domiciled in Ireland.",Information Technology,,Invesco Investment Management,LSE,XLON,
BCOG.L,L&G All Commodities UCITS ETF,GBP,The Fund is an exchange traded fund (âETFâ) that aims to track the performance of the Bloomberg Commodity Index Total Return (the âIndexâ) subject to the deduction of the ongoing charges and other costs associated with operating the Fund.,Commodities,,LGIM Managers,LSE,XLON,IE00BF0BCP69
BCOM.L,L&G All Commodities UCITS ETF,USD,The Fund is an exchange traded fund (âETFâ) that aims to track the performance of the Bloomberg Commodity Index Total Return (the âIndexâ) subject to the deduction of the ongoing charges and other costs associated with operating the Fund.,Commodities,,LGIM Managers,LSE,XLON,IE00BF0BCP69
BGX.L,Expat Bulgaria SOFIX UCITS ETF,EUR,"Expat Bulgaria SOFIX UCITS ETF is an exchange-traded fund designed to track the performance of the SOFIX index, which represents the leading companies listed on the Bulgarian Stock Exchange. The fund provides investors with exposure to the Bulgarian equity market through a single investment vehicle. It is managed to replicate the index's composition and weighting.",Equities,Emerging Markets,Lyxor International Asset Management,LSE,XLON,BG9000011163
BIGT.L,L&G Pharma Breakthrough UCITS ETF,GBP,"The objective of the fund is to provide exposure to a basket of stocks of companies that are actively engaged in the research, development and/or manufacturing of orphan drugs. The Index selects stocks that meet certain size and liquidity requirements using a two-fold approach that is primarily based on the trend in the valuation of a companyâs orphan drug portfolio and its overall revenue forecasts.",Health Care,,LGIM Managers,LSE,XLON,IE00BF0H7608
BIOT.L,L&G Pharma Breakthrough UCITS ETF,USD,"The objective of the fund is to provide exposure to a basket of stocks of companies that are actively engaged in the research, development and/or manufacturing of orphan drugs. The Index selects stocks that meet certain size and liquidity requirements using a two-fold approach that is primarily based on the trend in the valuation of a companyâs orphan drug portfolio and its overall revenue forecasts.",Health Care,,LGIM Managers,LSE,XLON,IE00BF0H7608
BLOK.L,First Trust Indxx Innovative Transaction & Process UCITS ETF,GBP,"The Fund seeks to provide investors with investment results that correspond generally to the price and yield of an equity index called the Indxx Blockchain Index (the ""Index""). In order to achieve its investment objective, the investment policy of this Fund is to invest at least 90% of its net assets in a portfolio of equity securities that consists of the equity securities (or corresponding American Depositary Receipts (""ADRs"") or Global Depositary Receipts (""GDRs"")) within the Index or in ADRs, GDRs or other depositary receipts representing securities in the Index where direct investment in a constituent security of the Index is not practicable or possible.",Information Technology,,First Trust Advisors,LSE,XLON,IE00BF5DXP42
BNKE.L,Lyxor EURO STOXX Banks UCITS ETF P Acc,GBP,The objective of the Sub-Fund is to track both the upward and the downward evolution of the Index.,Financials,,Lyxor International Asset Management,LSE,XLON,LU1829219390
BNKS.L,iShares S&P U.S. Banks ETF,USD,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the S&P 900 Banks (Industry) 7/4 Capped Index. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consists of the component securities of the S&P 900 Banks (Industry) 7/4 Capped Index, the Fundâs Benchmark Index. The Fund intends to replicate the constituents of the Benchmark Index by holding all of the securities comprising the Benchmark Index in a similar proportion to their weightings in the Benchmark Index.",Financials,,BlackRock Asset Management,LSE,XLON,IE00BD3V0B10
BNKU.L,Lyxor S&P 500 Banks UCITS ETF USD Acc,USD,"The investment objective of MULTI UNITS LUXEMBOURG -Lyxor S&P 500 BanksUCITS ETF (theâSub-Fundâ)is to track both the upward and the downward evolution of the S&P 500 Capped 35/20 Banks and Diversified Financials Select Index (NTR) (the âIndexâ) denominated in USD, representative of the performance of main US banks and investment servicescompanies, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ).",Financials,,Lyxor International Asset Management,LSE,XLON,LU1829221966
BRIC.L,iShares BRIC 50 ETF USD Dist,GBP,"The fund is an exchange traded fund (ETF) that aims to track the performance of the FTSE BRIC 50 as closely as possible.
The ETF invests in physical index securities. The FTSE BRIC 50 offers exposure to the 50 largest stocks measured by full market capitalisation, that trade as either depositary receipts (DRs) for Brazilian, Indian or Russian companies, or H shares for Chinese companies. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Financials,Emerging Markets,BlackRock Asset Management,LSE,XLON,
BRNG.L,WisdomTree Brent Crude Oil,GBP,"WisdomTree Brent Crude (BRNT) is designed to enable investors to gain an exposure to a total return investment in brent crude by tracking the Bloomberg Brent Crude Subindex (the ""Index"") and providing a collateral yield. BRNT is an exchange traded commodity (""ETC""). Its securities can be created and redeemed on demand by authorised participants and traded on exchange just like shares in a company. The ETC is backed by swaps. The payment obligations of the swap counterparties to the Issuer are protected by collateral held which is marked to market daily. The collateral is held in segregated accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,LSE,XLON,JE00B78CGV99
