symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
CSM,ProShares Large Cap Core Plus,USD,"The investment seeks investment results, before fees and expenses, that track the performance of the Credit Suisse 130/30 Large Cap Index (the ""index"").
 The fund invests in financial instruments that ProShare Advisors believes, in combination, should track the performance of the index. The index is designed to replicate an investment strategy that establishes either long or short positions in the stocks of 500 leading large-cap U.S. companies (the ""Universe"") by applying a rules-based ranking and weighting methodology. The fund is non-diversified.",Financials,Large Cap,ProShares,BTS,BATS,US74347R2489
DALT,Anfield Capital Diversified Alternatives ETF,USD,"The investment seeks to provide capital growth and income.
 The fund is an actively managed exchange traded fund (""ETF"") that is a fund of funds. It seeks to achieve its investment objective by investing primarily in alternative asset classes and securities that represent sectors, market segments or asset classes that do not represent the general investment universe. The fund will implement this strategy primarily through investments in unaffiliated ETFs, closed-end funds (""CEFs""), business development companies (""BDCs"") and real estate investment trusts (""REITs"").",Alternatives,Alternative,Anfield,BTS,BATS,US90213U1152
DAPR,FT Cboe Vest U.S. Equity Deep Buffer ETF - April,USD,"The investment seeks to provide investors with returns that match the price return of the SPDRÂ® S&P 500Â® ETF Trust (the ""Underlying ETF"").
 Under normal market conditions, the fund will invest substantially all of its assets in FLexible EXchangeÂ® Options (""FLEX Options"") that reference the price performance of the SPDRÂ® S&P 500Â® ETF Trust (the ""Underlying ETF""). FLEX Options are customized equity or index option contracts that trade on an exchange, but provide investors with the ability to customize key contract terms like exercise prices, styles and expiration dates. It is non-diversified.",Derivatives,,FT Portfolios,BTS,BATS,
DAUG,FT Cboe Vest U.S. Equity Deep Buffer ETF - August,USD,"The investment seeks to provide investors with returns (before fees, expenses and taxes) that match the price return of the SPDRÂ® S&P 500Â® ETF Trust.
 Under normal market conditions, the fund will invest substantially all of its assets in FLexible EXchangeÂ® Options (""FLEX Options"") that reference the price performance of the SPDRÂ® S&P 500Â® ETF Trust. FLEX Options are customized equity or index option contracts that trade on an exchange, but provide investors with the ability to customize key contract terms like exercise prices, styles and expiration dates. It is non-diversified.",Derivatives,,FT Portfolios,BTS,BATS,US33740F8547
DBJA,Innovator Double Stacker 9 Buffer ETF - January,USD,"The investment seeks to provide investors with returns that match those of the SPDR S&P 500 ETF Trust.
 The fund will invest substantially all of its assets in a portfolio of FLexible EXchangeÂ® Options (""FLEX Options"") that reference both the SPDRÂ® S&P 500Â® ETF Trust (""S&P 500 ETF"") and the Invesco QQQ TrustSM, Series 1. FLEX Options are exchange-traded options contracts with uniquely customizable terms. The fund is non-diversified.",Derivatives,Factors,Innovator ETFs,BTS,BATS,
DBOC,Innovator Double Stacker 9 Buffer ETF – October,USD,"The investment seeks to provide investors with returns that match those of the SPDR S&P 500 ETF Trust.
 The fund will invest substantially all of its assets in a portfolio of FLexible EXchangeÂ® Options (âFLEX Optionsâ) that reference both the SPDRÂ® S&P 500Â® ETF Trust (âS&P 500 ETFâ) and the Invesco QQQ TrustSM, Series 1 (the âQQQ ETF,â and together with the S&P 500 ETF, the âUnderlying ETFsâ). Its assets will be principally composed of FLEX Options, the value of which is derived from the performance of the underlying reference asset, the applicable Underlying ETFâs share price. It is non-diversified.",Derivatives,Factors,Innovator ETFs,BTS,BATS,
DDEC,FT Cboe Vest U.S. Equity Deep Buffer ETF - December,USD,"The investment seeks to provide investors with returns (before fees, expenses and taxes) that match the price return of the SPDRÂ®S&P 500Â® ETF Trust.
 Under normal market conditions, the fund will invest substantially all of its assets in FLexible EXchangeÂ® Options (""FLEX Options"") that reference the price performance of the SPDRÂ® S&P 500Â® ETF Trust (the ""Underlying ETF""). FLEX Options are customized equity or index option contracts that trade on an exchange, but provide investors with the ability to customize key contract terms like exercise prices, styles and expiration dates. The fund is non-diversified.",Derivatives,,CBOE Vest,BTS,BATS,
DDLS,WisdomTree Dynamic Currency Hedged International SmallCap Equity Fund,USD,"The investment seeks to track the WisdomTree Dynamic Currency Hedged International SmallCap Equity Index.
 The fund will invest at least 80% of its total assets in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is a dividend weighted index designed to provide exposure to small-capitalization equity securities in the industrialized world, excluding Canada and U.S., while at the same time dynamically hedging currency exposure to fluctuations between the value of foreign currencies and the USD. It is non-diversified.",Currencies,Small Cap,WisdomTree Asset Management,BTS,BATS,US97717X2716
DDWM,WisdomTree Dynamic Currency Hedged International Equity Fund,USD,"The investment seeks to track the WisdomTree Dynamic Currency Hedged International Equity Index.
 The fund will invest at least 80% of its total assets in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is a dividend weighted index designed to provide exposure to equity securities in the industrialized world, excluding Canada and the United States, while at the same time dynamically hedging currency exposure to fluctuations between the value of the applicable foreign currencies and the USD. The fund is non-diversified.",Currencies,Developed Markets,WisdomTree Asset Management,BTS,BATS,US97717X2633
DECZ,TrueShares Structured Outcome (December) ETF,USD,"The investment seeks to provide investors with returns that track those of the S&P 500 Price Return Index while seeking to provide a buffer against the first 8% to 12% of S&P 500 Price Index losses, over the period from December 1, 2020 to November 30, 2021.
 The fund is an actively-managed ETF that seeks to achieve its investment objective by investing substantially all of its assets in options that reference the index. It will purchase call options and sell (write) put options on the S&P 500 Price Index or an ETF that tracks the S&P 500 Price Index on each Initial Investment Day with an expiration on the next Roll Date. The fund is non-diversified.",Alternatives,,TrueShares,BTS,BATS,US2103227649
DEFA,iShares Adaptive Currency Hedged MSCI EAFE ETF,USD,"The investment seeks to track the investment results of the MSCI EAFE Adaptive Hedge to USD Index.
 The fund generally will invest at least 80% of its assets in the component securities and other instruments of the index and in investments that have economic characteristics that are substantially identical to the component securities of the index. The index is an equity benchmark for international stock performance with the foreign currency exposure of the securities included in the underlying index dynamically hedged against the U.S. dollar.",Currencies,Developed Markets,BlackRock Asset Management,BTS,BATS,
